Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,dmcts
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
78.7147, 0.335208, 0.309236, 185.057, 57.0503, 0.309236, 56.217, 0.309236, 71.7901, 0.309236, 0
79.0555, 0.335178, 0.309236, 186.084, 57.448, 0.309236, 56.5132, 0.309236, 72.1229, 0.309236, 0
79.4085, 0.335144, 0.309236, 187.184, 57.7807, 0.309236, 56.8824, 0.309236, 72.5206, 0.309236, 0
79.7696, 0.335128, 0.309236, 188.214, 58.1134, 0.309236, 57.2475, 0.309236, 72.8533, 0.309236, 0
80.1307, 0.335097, 0.309097, 189.322, 58.4826, 0.309097, 57.6167, 0.309097, 73.2225, 0.309097, 0
80.4836, 0.335064, 0.309097, 190.352, 58.8477, 0.309097, 57.9493, 0.309097, 73.5551, 0.309097, 0
80.8243, 0.335033, 0.309097, 191.383, 59.1479, 0.309097, 58.3145, 0.309097, 73.9202, 0.309097, 0
81.1856, 0.334869, 0.308958, 192.381, 59.4807, 0.308958, 58.6473, 0.308958, 74.2531, 0.308958, 0
81.5386, 0.3346, 0.308681, 193.489, 59.8499, 0.308681, 59.0165, 0.308681, 74.6223, 0.308681, 0
81.8877, 0.334417, 0.308403, 194.617, 60.2477, 0.308403, 59.3818, 0.308403, 74.9876, 0.308403, 0
82.2488, 0.334194, 0.308056, 195.583, 60.548, 0.308056, 59.7145, 0.308056, 75.3203, 0.308056, 0
82.5854, 0.333942, 0.307847, 196.483, 60.7832, 0.307778, 60.0471, 0.307778, 75.6529, 0.307708, 0
82.9466, 0.333781, 0.307708, 197.222, 60.7832, 0.307708, 60.4163, 0.307708, 76.0221, 0.307708, 0
83.3118, 0.333628, 0.307639, 197.948, 60.8157, 0.307639, 60.7815, 0.307639, 76.3509, 0.307639, 0
83.669, 0.333169, 0.307431, 199.052, 61.185, 0.307222, 61.1468, 0.307431, 76.7202, 0.307222, 0
84.0262, 0.33265, 0.306736, 200.153, 61.5505, 0.306667, 61.5164, 0.306736, 77.0857, 0.306667, 0
84.363, 0.332139, 0.305972, 201.183, 61.8831, 0.305972, 61.8814, 0.305972, 77.4183, 0.305972, 0
84.6998, 0.331636, 0.305625, 202.051, 62.1834, 0.305556, 62.1493, 0.305556, 77.7186, 0.305486, 0
85.0367, 0.331131, 0.305069, 203.147, 62.5486, 0.305069, 62.5145, 0.305069, 78.0838, 0.305069, 0
85.3938, 0.330656, 0.304444, 204.352, 62.9504, 0.304444, 62.9163, 0.304514, 78.4856, 0.304444, 0
85.7469, 0.330192, 0.303889, 205.254, 63.2508, 0.303611, 63.2167, 0.30375, 78.786, 0.303681, 0
86.0961, 0.329686, 0.303333, 206.35, 63.6162, 0.303333, 63.5821, 0.303333, 79.1514, 0.303333, 0
86.4573, 0.329167, 0.302708, 207.38, 63.9815, 0.302639, 63.9148, 0.302708, 79.4842, 0.302708, 0
86.8144, 0.328525, 0.302014, 208.452, 64.3182, 0.301667, 64.28, 0.301667, 79.8534, 0.301667, 0
87.1635, 0.328025, 0.301389, 209.552, 64.6836, 0.301111, 64.6495, 0.301389, 80.2188, 0.301389, 0
87.5207, 0.327381, 0.300486, 210.518, 65.0164, 0.300417, 64.9499, 0.300486, 80.5517, 0.300486, 0
87.8737, 0.326761, 0.299931, 211.248, 65.3492, 0.299722, 64.9824, 0.299931, 80.9168, 0.299861, 0
88.2107, 0.326131, 0.299306, 212.32, 65.7186, 0.299306, 65.3153, 0.299306, 81.2863, 0.299306, 0
88.5762, 0.325225, 0.297917, 213.323, 66.0516, 0.297847, 65.6524, 0.297917, 81.6193, 0.297847, 0
88.9337, 0.324267, 0.296944, 214.2, 66.4172, 0.296944, 65.798, 0.297014, 81.9849, 0.296944, 0
89.2912, 0.322864, 0.295903, 214.89, 66.7828, 0.295903, 65.798, 0.295903, 82.3094, 0.295903, 0
89.6484, 0.321744, 0.294861, 215.621, 67.1158, 0.294722, 65.863, 0.294722, 82.6423, 0.294722, 0
90.0017, 0.320525, 0.293403, 216.425, 67.5177, 0.293333, 65.863, 0.293403, 83.0443, 0.293403, 0
90.3507, 0.319367, 0.291736, 217.026, 67.8181, 0.291736, 65.863, 0.291736, 83.3446, 0.291528, 0
90.6997, 0.317906, 0.290903, 217.789, 68.2158, 0.290556, 65.863, 0.290903, 83.7099, 0.290764, 0
91.0527, 0.316506, 0.289722, 218.421, 68.5159, 0.289653, 65.863, 0.289722, 84.0425, 0.289722, 0
91.4138, 0.315131, 0.288958, 219.225, 68.8852, 0.288958, 65.928, 0.288958, 84.4118, 0.288958, 0
91.7793, 0.313847, 0.288056, 219.956, 69.2507, 0.288056, 65.928, 0.288056, 84.7773, 0.288056, 0
92.1242, 0.312886, 0.287569, 220.824, 69.6524, 0.287361, 65.993, 0.287569, 85.179, 0.287569, 0
92.4774, 0.311839, 0.286597, 221.417, 69.9487, 0.286667, 65.993, 0.286389, 85.4753, 0.286528, 0
92.8306, 0.311167, 0.285972, 222.188, 70.3507, 0.285972, 65.993, 0.285972, 85.8448, 0.286111, 0
93.1839, 0.310461, 0.285278, 222.854, 70.6837, 0.285208, 65.993, 0.285208, 86.1778, 0.285139, 0
93.5532, 0.309783, 0.284931, 223.622, 71.0855, 0.284931, 65.993, 0.284931, 86.5431, 0.284931, 0
93.8902, 0.309269, 0.284167, 224.186, 71.3169, 0.284097, 65.993, 0.284236, 86.8759, 0.284097, 0
94.2555, 0.308533, 0.283681, 224.957, 71.6863, 0.283681, 65.993, 0.283681, 87.2777, 0.283681, 0
94.6165, 0.307808, 0.282986, 225.655, 72.0515, 0.282847, 65.993, 0.282986, 87.6105, 0.282986, 0
94.9574, 0.307125, 0.282569, 226.357, 72.4207, 0.282361, 65.993, 0.282361, 87.9431, 0.282361, 0
95.3146, 0.306472, 0.281597, 226.994, 72.721, 0.281528, 65.993, 0.281458, 88.2801, 0.281458, 0
95.6595, 0.305528, 0.280903, 227.79, 73.1188, 0.280764, 65.993, 0.280764, 88.6778, 0.280764, 0
95.9963, 0.304708, 0.279792, 228.524, 73.3866, 0.279861, 66.1918, 0.279931, 88.9456, 0.279861, 0
96.3455, 0.3038, 0.279514, 229.586, 73.752, 0.279444, 66.5226, 0.279514, 89.311, 0.279514, 0
96.6865, 0.303033, 0.278611, 230.653, 74.1538, 0.278611, 66.8554, 0.278611, 89.6439, 0.278542, 0
97.0271, 0.302411, 0.277986, 231.719, 74.4863, 0.277986, 67.1879, 0.277986, 90.0453, 0.277986, 0
97.3678, 0.301825, 0.277639, 232.689, 74.7865, 0.277639, 67.5571, 0.277569, 90.3456, 0.277569, 0
97.7045, 0.301244, 0.277014, 233.655, 75.1192, 0.276944, 67.8573, 0.277153, 90.6782, 0.277014, 0
98.0412, 0.300675, 0.276597, 234.685, 75.4518, 0.276597, 68.2224, 0.276597, 91.0108, 0.276597, 0
98.39, 0.300189, 0.275972, 235.825, 75.8208, 0.275972, 68.5914, 0.275903, 91.4123, 0.275903, 0
98.7268, 0.299583, 0.275694, 236.754, 76.1536, 0.275694, 68.8876, 0.275694, 91.7126, 0.275694, 0
99.08, 0.299031, 0.274861, 237.821, 76.4864, 0.274861, 69.2895, 0.274861, 92.0455, 0.274792, 0
99.429, 0.298336, 0.274306, 238.885, 76.8517, 0.274375, 69.6222, 0.274306, 92.4107, 0.274236, 0
99.7941, 0.297511, 0.273472, 239.988, 77.2208, 0.273472, 69.9549, 0.273542, 92.8124, 0.273542, 0
100.159, 0.296892, 0.272639, 241.055, 77.5861, 0.272639, 70.3567, 0.272639, 93.1127, 0.272569, 0
100.512, 0.296322, 0.272431, 242.054, 77.8865, 0.272014, 70.6571, 0.272431, 93.5104, 0.272431, 0
100.857, 0.295672, 0.271667, 243.084, 78.2516, 0.271319, 71.0221, 0.271597, 93.8106, 0.271597, 0
101.226, 0.294739, 0.270417, 244.215, 78.6533, 0.270417, 71.3914, 0.270486, 94.1703, 0.270417, 0
101.563, 0.293694, 0.269861, 245.213, 78.9859, 0.269861, 71.724, 0.269861, 94.5029, 0.269861, 0
101.9, 0.292931, 0.268958, 246.276, 79.3185, 0.268958, 72.0891, 0.268958, 94.868, 0.268889, 0
102.245, 0.292183, 0.268472, 247.209, 79.6188, 0.268472, 72.4218, 0.268472, 95.1682, 0.268403, 0
102.586, 0.291328, 0.267569, 248.243, 79.988, 0.267569, 72.7542, 0.267569, 95.5009, 0.267431, 0
102.922, 0.290575, 0.266667, 249.282, 80.3206, 0.266667, 73.1233, 0.266667, 95.8376, 0.266528, 0
103.263, 0.289742, 0.265972, 250.344, 80.6532, 0.265972, 73.456, 0.266111, 96.2352, 0.265972, 0
103.616, 0.288839, 0.265069, 251.375, 81.0184, 0.265, 73.8212, 0.265, 96.5354, 0.264931, 0
103.953, 0.287906, 0.264444, 252.349, 81.3553, 0.264514, 74.089, 0.264306, 96.9047, 0.264236, 0
104.29, 0.287053, 0.263264, 253.412, 81.7205, 0.263194, 74.4908, 0.263264, 97.201, 0.263194, 0
104.634, 0.286078, 0.262431, 254.382, 82.0206, 0.262222, 74.7909, 0.262431, 97.5701, 0.262222, 0
104.996, 0.285086, 0.261389, 255.376, 82.2519, 0.261389, 75.1884, 0.261319, 97.9353, 0.261389, 0
105.365, 0.283842, 0.26, 256.078, 82.2519, 0.26, 75.5211, 0.26, 98.3046, 0.259792, 0
105.71, 0.282703, 0.259167, 256.743, 82.2519, 0.259167, 75.8539, 0.258681, 98.6374, 0.258472, 0
106.051, 0.281683, 0.257708, 257.644, 82.4182, 0.257639, 76.2555, 0.2575, 98.97, 0.257431, 0
106.387, 0.280628, 0.256736, 258.609, 82.7185, 0.256875, 76.5882, 0.256667, 99.3027, 0.256667, 0
106.756, 0.279908, 0.256181, 259.573, 83.0836, 0.256181, 76.8219, 0.256181, 99.6678, 0.256181, 0
107.114, 0.279539, 0.255625, 260.275, 83.4488, 0.255625, 76.8219, 0.255625, 100.005, 0.255625, 0
107.45, 0.279275, 0.255417, 261.009, 83.7854, 0.255417, 76.8868, 0.255417, 100.337, 0.255417, 0
107.815, 0.279061, 0.255347, 261.804, 84.1828, 0.255278, 76.9193, 0.255278, 100.702, 0.255208, 0
108.168, 0.278697, 0.254931, 262.781, 84.5522, 0.255, 77.1252, 0.254931, 101.104, 0.254861, 0
108.513, 0.278469, 0.254722, 263.414, 84.8847, 0.254722, 77.1252, 0.254722, 101.404, 0.254722, 0
108.85, 0.278092, 0.254306, 264.214, 85.2175, 0.254306, 77.2598, 0.254306, 101.737, 0.254306, 0
109.187, 0.277786, 0.254167, 264.848, 85.518, 0.254097, 77.2598, 0.254167, 102.07, 0.254097, 0
109.536, 0.277369, 0.25375, 265.651, 85.8831, 0.25375, 77.3328, 0.25375, 102.435, 0.25375, 0
109.885, 0.277039, 0.253472, 266.321, 86.2161, 0.253472, 77.3328, 0.253472, 102.772, 0.253472, 0
110.23, 0.276678, 0.253403, 267.187, 86.5854, 0.253403, 77.464, 0.253403, 103.138, 0.253403, 0
110.608, 0.276403, 0.253333, 267.917, 86.9506, 0.253333, 77.464, 0.253333, 103.503, 0.253333, 0
110.953, 0.276206, 0.253194, 268.656, 87.2834, 0.253194, 77.5369, 0.253194, 103.836, 0.253194, 0
111.31, 0.275903, 0.253056, 269.427, 87.6853, 0.252986, 77.5369, 0.253056, 104.205, 0.253056, 0
111.647, 0.275581, 0.252778, 270.125, 88.0181, 0.252778, 77.5369, 0.252778, 104.57, 0.252778, 0
111.988, 0.275244, 0.252569, 270.759, 88.3511, 0.2525, 77.5369, 0.252569, 104.871, 0.252569, 0
112.353, 0.274822, 0.252153, 271.855, 88.7165, 0.252014, 77.8698, 0.252153, 105.269, 0.252153, 0
112.714, 0.274219, 0.251389, 272.89, 89.0492, 0.251319, 78.235, 0.251389, 105.605, 0.251389, 0
113.059, 0.273647, 0.250833, 273.851, 89.382, 0.250903, 78.5678, 0.250833, 105.902, 0.250833, 0
113.408, 0.272933, 0.250347, 275.021, 89.7839, 0.250139, 78.9373, 0.250139, 106.3, 0.250347, 0
113.77, 0.272206, 0.249722, 276.051, 90.1491, 0.249653, 79.27, 0.249653, 106.632, 0.249722, 0
114.111, 0.271544, 0.249167, 277.05, 90.4495, 0.249028, 79.6353, 0.249028, 106.965, 0.249167, 0
114.492, 0.270978, 0.248472, 278.255, 90.8187, 0.248472, 80.037, 0.248403, 107.399, 0.248472, 0
114.849, 0.270525, 0.248056, 279.318, 91.2165, 0.248056, 80.3698, 0.248056, 107.732, 0.248056, 0
115.186, 0.270342, 0.247986, 280.252, 91.5168, 0.247986, 80.7027, 0.247986, 108.033, 0.247986, 0
115.535, 0.270253, 0.247917, 281.265, 91.7943, 0.247917, 81.0357, 0.247917, 108.435, 0.247917, 0
115.872, 0.270217, 0.247917, 281.93, 91.7943, 0.247917, 81.4011, 0.247917, 108.735, 0.247917, 0
116.209, 0.2702, 0.247917, 282.596, 91.7943, 0.247917, 81.7336, 0.247847, 109.068, 0.247917, 0
116.55, 0.270181, 0.247847, 283.139, 91.7943, 0.247847, 81.944, 0.247847, 109.4, 0.247847, 0
116.919, 0.270167, 0.247847, 283.504, 91.7943, 0.247847, 81.944, 0.247847, 109.765, 0.247847, 0
117.256, 0.27015, 0.247847, 284.039, 91.9606, 0.247847, 81.944, 0.247847, 110.135, 0.247847, 0
117.597, 0.270136, 0.247847, 284.741, 92.3624, 0.247847, 81.944, 0.247847, 110.435, 0.247847, 0
117.937, 0.270103, 0.247847, 285.504, 92.6627, 0.247847, 82.0413, 0.247847, 110.8, 0.247847, 0
