Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,rrt
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
29.9839, 0.600383, 0.578264, 71.3138, 25.8059, 0.578472, 26.6, 0.577917, 18.9079, 0.578056, 0
30.3288, 0.596519, 0.573681, 72.2836, 26.1427, 0.573056, 26.9327, 0.573681, 19.2082, 0.573958, 0
30.686, 0.592969, 0.568819, 73.3509, 26.508, 0.56875, 27.2696, 0.568819, 19.5734, 0.568681, 0
31.0389, 0.588989, 0.565139, 74.3816, 26.8407, 0.564722, 27.6347, 0.564583, 19.9062, 0.564861, 0
31.4245, 0.585342, 0.560556, 75.4489, 27.2059, 0.560625, 27.9675, 0.560972, 20.2754, 0.560972, 0
31.7936, 0.581767, 0.557014, 76.4467, 27.64, 0.557014, 28.1662, 0.557292, 20.6405, 0.557014, 0
32.1465, 0.579722, 0.554722, 76.9131, 27.9401, 0.555069, 28.1662, 0.554931, 20.8068, 0.554931, 0
32.4996, 0.578311, 0.553125, 77.5461, 28.0415, 0.553125, 28.3976, 0.553125, 21.107, 0.553125, 0
32.8445, 0.576961, 0.551667, 78.2765, 28.0415, 0.551667, 28.7627, 0.551667, 21.4722, 0.551667, 0
33.1853, 0.575344, 0.55, 79.31, 28.4392, 0.549653, 29.0989, 0.549792, 21.7719, 0.549792, 0
33.5344, 0.574528, 0.549167, 79.9758, 28.7397, 0.548958, 29.4643, 0.549167, 21.7719, 0.549167, 0
33.8835, 0.573983, 0.548403, 80.5765, 28.9426, 0.548403, 29.862, 0.548403, 21.7719, 0.548403, 0
34.2328, 0.573194, 0.548056, 81.21, 28.9792, 0.548056, 30.195, 0.548056, 22.0358, 0.5475, 0
34.5859, 0.571264, 0.545486, 82.2087, 29.3446, 0.545764, 30.4954, 0.545486, 22.3687, 0.545486, 0
34.9432, 0.568828, 0.542986, 83.2755, 29.6775, 0.543264, 30.8963, 0.543264, 22.7017, 0.542986, 0
35.292, 0.566403, 0.540694, 84.3423, 30.0426, 0.540208, 31.2289, 0.540486, 23.0708, 0.540625, 0
35.6612, 0.563906, 0.538056, 85.5422, 30.4442, 0.538056, 31.6305, 0.538056, 23.4675, 0.538056, 0
36.0184, 0.562425, 0.535903, 86.208, 30.6107, 0.535903, 31.9633, 0.535903, 23.634, 0.535903, 0
36.3796, 0.562039, 0.535556, 86.5408, 30.6107, 0.535556, 32.2961, 0.535556, 23.634, 0.535556, 0
